data_celltemp,data_cellpres,data_co2,data_co2abs,data_h2o,data_h2oabs,data_h2odewpoint,data_ivolt,data_raw_co2_co2ref,data_raw_co2_h2o_h2oref,data_raw_co2_h2o,data_datetimer,data
"5.14112e1","1.00470e2","4.78900e2","9.7075939e-2","1.71205e1","1.0395324e-1","1.50790e1","1.3488159e1","3799235","1921992","","2016-10-05T13:34:57.974749",""
"5.14112e1","1.00447e2","4.79049e2","9.7076177e-2","1.71256e1","1.0395371e-1","1.50802e1","1.3508300e1","3799847","1921942","","2016-10-05T13:35:00.976968",""
"5.14112e1","1.00470e2","4.78909e2","9.7077131e-2","1.71204e1","1.0395300e-1","1.50790e1","1.3508300e1","3799675","1921873","","2016-10-05T13:35:03.979690",""
"5.14112e1","1.00470e2","4.78918e2","9.7078437e-2","1.71203e1","1.0395228e-1","1.50788e1","1.3508300e1","3800228","1922097","","2016-10-05T13:35:06.978511",""
"5.14112e1","1.00447e2","4.79070e2","9.7079153e-2","1.71254e1","1.0395252e-1","1.50800e1","1.3488159e1","3799660","1921964","","2016-10-05T13:35:09.986374",""
"5.14112e1","1.00447e2","4.79094e2","9.7082490e-2","1.71258e1","1.0395431e-1","1.50804e1","1.3481445e1","3799473","1922018","","2016-10-05T13:35:12.990991",""
"5.14112e1","1.00447e2","4.79075e2","9.7079868e-2","1.71258e1","1.0395455e-1","1.50804e1","1.3488159e1","3799381","1922032","","2016-10-05T13:35:16.005999",""
"5.14112e1","1.00447e2","4.79101e2","9.7083568e-2","1.71262e1","1.0395598e-1","1.50807e1","1.3488159e1","3799904","1921995","","2016-10-05T13:35:19.007417",""
"5.14112e1","1.00425e2","4.79263e2","9.7085714e-2","1.71312e1","1.0395574e-1","1.50818e1","1.3488159e1","3799904","1922004","","2016-10-05T13:35:22.012993",""
"5.14112e1","1.00470e2","4.78968e2","9.7085590e-2","1.71212e1","1.0395622e-1","1.50797e1","1.3488159e1","3799472","1922036","","2016-10-05T13:35:25.019191",""
"5.14112e1","1.00447e2","4.79115e2","9.7085475e-2","1.71261e1","1.0395562e-1","1.50807e1","1.3488159e1","3799828","1922046","","2016-10-05T13:35:28.028809",""
"5.14112e1","1.00447e2","4.79054e2","9.7076892e-2","1.71295e1","1.0396969e-1","1.50837e1","1.3481445e1","3799638","1922100","","2016-10-05T13:45:37.092961",""
"5.14112e1","1.00470e2","4.78912e2","9.7077608e-2","1.71242e1","1.0396862e-1","1.50823e1","1.3488159e1","3800014","1921940","","2016-10-05T13:45:40.078362",""
"5.14112e1","1.00447e2","4.79081e2","9.7080821e-2","1.71286e1","1.0396611e-1","1.50829e1","1.3494873e1","3800117","1921947","","2016-10-05T13:45:43.075854",""
"5.14112e1","1.00470e2","4.78903e2","9.7076416e-2","1.71234e1","1.0396540e-1","1.50816e1","1.3501586e1","3799366","1922037","","2016-10-05T13:45:46.062107",""
"5.14112e1","1.00447e2","4.79088e2","9.7081661e-2","1.71289e1","1.0396718e-1","1.50832e1","1.3515014e1","3800061","1921939","","2016-10-05T13:45:49.068233",""
"5.14112e1","1.00447e2","4.79087e2","9.7081537e-2","1.71288e1","1.0396683e-1","1.50831e1","1.3508300e1","3799840","1922016","","2016-10-05T13:45:52.065619",""
"5.14112e1","1.00492e2","4.78771e2","9.7078437e-2","1.71180e1","1.0396385e-1","1.50802e1","1.3508300e1","3799579","1922000","","2016-10-05T13:45:55.056489",""
"5.14112e1","1.00470e2","4.78929e2","9.7079992e-2","1.71234e1","1.0396552e-1","1.50817e1","1.3508300e1","3800181","1922086","","2016-10-05T13:45:58.059259",""
"5.14112e1","1.00447e2","4.79056e2","9.7077131e-2","1.71283e1","1.0396468e-1","1.50826e1","1.3508300e1","3799745","1922040","","2016-10-05T13:46:01.048677",""
"5.14112e1","1.00447e2","4.79048e2","9.7076053e-2","1.71282e1","1.0396444e-1","1.50826e1","1.3508300e1","3799493","1921973","","2016-10-05T13:46:04.036838",""
"5.14112e1","1.00442e2","4.78822e2","9.7039098e-2","1.71413e1","1.0401415e-1","1.50936e1","1.3461303e1","3799399","1921954","","2016-10-05T13:46:16.036704",""
"5.14112e1","1.00420e2","4.78970e2","9.7039098e-2","1.71464e1","1.0401427e-1","1.50948e1","1.3468017e1","3799919","1922045","","2016-10-05T13:46:19.026113",""
"5.14112e1","1.00442e2","4.78834e2","9.7040767e-2","1.71412e1","1.0401391e-1","1.50936e1","1.3468017e1","3799799","1921991","","2016-10-05T13:56:22.108902",""
"5.14112e1","1.00420e2","4.78981e2","9.7040653e-2","1.71464e1","1.0401427e-1","1.50948e1","1.3468017e1","3799656","1922022","","2016-10-05T13:56:25.102603",""
"5.14112e1","1.00420e2","4.78989e2","9.7041845e-2","1.71464e1","1.0401427e-1","1.50948e1","1.3454589e1","3799807","1922049","","2016-10-05T13:56:28.105292",""
"5.14112e1","1.00420e2","4.78983e2","9.7041006e-2","1.71465e1","1.0401475e-1","1.50949e1","1.3447875e1","3799819","1922073","","2016-10-05T13:56:31.099815",""
"5.14112e1","1.00398e2","4.79115e2","9.7038860e-2","1.71514e1","1.0401415e-1","1.50959e1","1.3447875e1","3799844","1921903","","2016-10-05T13:56:34.093813",""
"5.14112e1","1.00398e2","4.79122e2","9.7039813e-2","1.71512e1","1.0401344e-1","1.50958e1","1.3454589e1","3799520","1922022","","2016-10-05T13:56:37.088295",""
"5.14112e1","1.00420e2","4.78954e2","9.7036838e-2","1.71461e1","1.0401308e-1","1.50946e1","1.3447875e1","3799643","1921995","","2016-10-05T13:56:40.075601",""
"5.14112e1","1.00420e2","4.78977e2","9.7040052e-2","1.71464e1","1.0401451e-1","1.50949e1","1.3454589e1","3799938","1922039","","2016-10-05T13:56:43.071410",""
"5.14112e1","1.00393e2","4.78694e2","9.6974010e-2","1.71586e1","1.0403907e-1","1.51016e1","1.3454589e1","3800027","1921957","","2016-10-05T13:56:52.053578",""
"5.14112e1","1.00415e2","4.78550e2","9.6974372e-2","1.71536e1","1.0403966e-1","1.51006e1","1.3454589e1","3799465","1922024","","2016-10-05T13:56:55.041351",""
"5.14112e1","1.00415e2","4.78561e2","9.6975917e-2","1.71536e1","1.0403966e-1","1.51006e1","1.3468017e1","3799905","1921942","","2016-10-05T13:56:58.029552",""
"5.14112e1","1.00415e2","4.78557e2","9.6975440e-2","1.71529e1","1.0403668e-1","1.50999e1","1.3474731e1","3799766","1921999","","2016-10-05T13:57:01.016796",""
"5.14112e1","1.00415e2","4.78541e2","9.6973056e-2","1.71533e1","1.0403835e-1","1.51003e1","1.3474731e1","3799615","1922057","","2016-10-05T13:57:04.005540",""
"5.14112e1","1.00415e2","4.78570e2","9.6977233e-2","1.71532e1","1.0403776e-1","1.51002e1","1.3474731e1","3799874","1921926","","2016-10-05T13:57:06.995442",""
"5.14112e1","1.00393e2","4.78714e2","9.6976871e-2","1.71583e1","1.0403811e-1","1.51014e1","1.3474731e1","3799824","1922067","","2016-10-05T14:07:09.994856",""
"5.14112e1","1.00393e2","4.78735e2","9.6979856e-2","1.71581e1","1.0403728e-1","1.51012e1","1.3474731e1","3800045","1922003","","2016-10-05T14:07:12.979002",""
"5.14112e1","1.00393e2","4.78738e2","9.6980209e-2","1.71579e1","1.0403633e-1","1.51010e1","1.3447875e1","3799666","1921942","","2016-10-05T14:07:15.972123",""
"5.14112e1","1.00371e2","4.78873e2","9.6978540e-2","1.71629e1","1.0403621e-1","1.51021e1","1.3454589e1","3799629","1922075","","2016-10-05T14:07:18.976282",""
"5.14112e1","1.00393e2","4.78710e2","9.6976280e-2","1.71582e1","1.0403776e-1","1.51013e1","1.3454589e1","3799616","1922032","","2016-10-05T14:07:21.977527",""
"5.14112e1","1.00393e2","4.78713e2","9.6976633e-2","1.71580e1","1.0403692e-1","1.51011e1","1.3447875e1","3799940","1922007","","2016-10-05T14:07:24.968910",""
"5.14112e1","1.00387e2","4.78410e2","9.6928596e-2","1.71671e1","1.0406982e-1","1.51086e1","1.3461303e1","3799632","1921861","","2016-10-05T14:07:36.949721",""
"5.14112e1","1.00387e2","4.78392e2","9.6926088e-2","1.71670e1","1.0406935e-1","1.51084e1","1.3461303e1","3799261","1921952","","2016-10-05T14:07:39.940246",""
"5.14112e1","1.00387e2","4.78417e2","9.6929550e-2","1.71672e1","1.0407030e-1","1.51087e1","1.3474731e1","3799957","1922049","","2016-10-05T14:07:42.930584",""
"5.14112e1","1.00365e2","4.78571e2","9.6930618e-2","1.71724e1","1.0407078e-1","1.51099e1","1.3474731e1","3799635","1921959","","2016-10-05T14:07:45.918367",""
"5.14112e1","1.00387e2","4.78420e2","9.6930027e-2","1.71676e1","1.0407197e-1","1.51090e1","1.3474731e1","3799709","1921933","","2016-10-05T14:07:48.914114",""
"5.14112e1","1.00365e2","4.78579e2","9.6931695e-2","1.71729e1","1.0407292e-1","1.51104e1","1.3481445e1","3799916","1922120","","2016-10-05T14:07:51.919999",""
"5.14112e1","1.00365e2","4.78552e2","9.6927881e-2","1.71727e1","1.0407197e-1","1.51102e1","1.3441162e1","3799723","1921968","","2016-10-05T14:07:54.904124",""
"5.14112e1","1.00365e2","4.78577e2","9.6931457e-2","1.71731e1","1.0407364e-1","1.51105e1","1.3454589e1","3799757","1922030","","2016-10-05T14:17:57.998806",""
"5.14112e1","1.00365e2","4.78576e2","9.6931333e-2","1.71734e1","1.0407483e-1","1.51108e1","1.3454589e1","3799558","1922079","","2016-10-05T14:18:00.993820",""
"5.14112e1","1.00365e2","4.78568e2","9.6930141e-2","1.71731e1","1.0407364e-1","1.51105e1","1.3454589e1","3799751","1921995","","2016-10-05T14:18:03.989232",""
"5.14112e1","1.00374e2","4.78169e2","9.6881389e-2","1.71735e1","1.0408329e-1","1.51122e1","1.3474731e1","3800024","1921956","","2016-10-05T14:18:12.993829",""
"5.14112e1","1.00352e2","4.78315e2","9.6881265e-2","1.71788e1","1.0408449e-1","1.51136e1","1.3427734e1","3799738","1922044","","2016-10-05T14:18:15.986138",""
"5.14112e1","1.00329e2","4.78471e2","9.6882457e-2","1.71835e1","1.0408306e-1","1.51144e1","1.3447875e1","3799863","1921945","","2016-10-05T14:18:18.982634",""
"5.14112e1","1.00352e2","4.78315e2","9.6881151e-2","1.71787e1","1.0408401e-1","1.51135e1","1.3447875e1","3799805","1922078","","2016-10-05T14:18:21.968362",""
"5.14112e1","1.00352e2","4.78316e2","9.6881265e-2","1.71792e1","1.0408616e-1","1.51139e1","1.3454589e1","3799831","1922102","","2016-10-05T14:18:24.981076",""
"5.14112e1","1.00352e2","4.78331e2","9.6883535e-2","1.71790e1","1.0408508e-1","1.51137e1","1.3454589e1","3800020","1921957","","2016-10-05T14:18:27.995119",""
"5.14112e1","1.00352e2","4.78325e2","9.6882581e-2","1.71788e1","1.0408461e-1","1.51136e1","1.3434448e1","3799653","1922026","","2016-10-05T14:18:30.991063",""
"5.14112e1","1.00374e2","4.78188e2","9.6884012e-2","1.71738e1","1.0408449e-1","1.51124e1","1.3441162e1","3799905","1922044","","2016-10-05T14:18:33.979485",""
"5.14112e1","1.00374e2","4.78191e2","9.6884489e-2","1.71738e1","1.0408449e-1","1.51124e1","1.3461303e1","3799632","1921997","","2016-10-05T14:18:36.970447",""
"5.14112e1","1.00352e2","4.78325e2","9.6882581e-2","1.71788e1","1.0408449e-1","1.51136e1","1.3474731e1","3799866","1922009","","2016-10-05T14:18:39.954431",""
"5.14112e1","1.00374e2","4.78163e2","9.6880550e-2","1.71736e1","1.0408365e-1","1.51123e1","1.3474731e1","3799836","1922044","","2016-10-05T14:18:42.939431",""
"5.14112e1","1.00338e2","4.78340e2","9.6871852e-2","1.71818e1","1.0408401e-1","1.51142e1","1.3447875e1","3799846","1921988","","2016-10-05T14:28:52.001959",""
"5.14112e1","1.00316e2","4.78473e2","9.6869707e-2","1.71872e1","1.0408532e-1","1.51156e1","1.3454589e1","3799586","1921955","","2016-10-05T14:28:54.989372",""
"5.14112e1","1.00338e2","4.78322e2","9.6869230e-2","1.71817e1","1.0408365e-1","1.51141e1","1.3454589e1","3799748","1921994","","2016-10-05T14:28:57.980211",""
"5.14112e1","1.00338e2","4.78329e2","9.6870183e-2","1.71819e1","1.0408413e-1","1.51142e1","1.3454589e1","3799622","1922037","","2016-10-05T14:29:00.973434",""
"5.14112e1","1.00360e2","4.78189e2","9.6871252e-2","1.71765e1","1.0408294e-1","1.51128e1","1.3454589e1","3799544","1922041","","2016-10-05T14:29:03.966910",""
"5.14112e1","1.00360e2","4.78200e2","9.6872806e-2","1.71768e1","1.0408401e-1","1.51130e1","1.3468017e1","3799882","1922038","","2016-10-05T14:29:06.958161",""
"5.14112e1","1.00360e2","4.78192e2","9.6871614e-2","1.71774e1","1.0408651e-1","1.51136e1","1.3474731e1","3799664","1922058","","2016-10-05T14:29:09.954477",""
"5.14112e1","1.00360e2","4.78191e2","9.6871490e-2","1.71773e1","1.0408627e-1","1.51135e1","1.3474731e1","3799660","1922082","","2016-10-05T14:29:12.957774",""
"5.14112e1","1.00360e2","4.78219e2","9.6875543e-2","1.71774e1","1.0408675e-1","1.51136e1","1.3481445e1","3800187","1921995","","2016-10-05T14:29:15.968551",""
"5.14112e1","1.00338e2","4.78355e2","9.6873874e-2","1.71826e1","1.0408735e-1","1.51149e1","1.3474731e1","3799381","1921977","","2016-10-05T14:29:18.966050",""
"5.14112e1","1.00324e2","4.78321e2","9.6856117e-2","1.71881e1","1.0409712e-1","1.51177e1","1.3474731e1","3800046","1922006","","2016-10-05T14:29:27.940443",""
"5.14112e1","1.00324e2","4.78298e2","9.6852779e-2","1.71879e1","1.0409629e-1","1.51176e1","1.3447875e1","3799386","1922000","","2016-10-05T14:29:30.929059",""
"5.14112e1","1.00302e2","4.78436e2","9.6851587e-2","1.71929e1","1.0409593e-1","1.51186e1","1.3454589e1","3799677","1921998","","2016-10-05T14:39:33.952492",""
"5.14112e1","1.00324e2","4.78298e2","9.6852779e-2","1.71883e1","1.0409784e-1","1.51179e1","1.3454589e1","3799907","1922090","","2016-10-05T14:39:36.948282",""
"5.14112e1","1.00324e2","4.78303e2","9.6853609e-2","1.71886e1","1.0409915e-1","1.51182e1","1.3454589e1","3799677","1922025","","2016-10-05T14:39:39.935449",""
"5.14112e1","1.00324e2","4.78307e2","9.6854085e-2","1.71886e1","1.0409915e-1","1.51182e1","1.3447875e1","3799830","1921927","","2016-10-05T14:39:42.945351",""
"5.14112e1","1.00346e2","4.78149e2","9.6852655e-2","1.71837e1","1.0409986e-1","1.51172e1","1.3454589e1","3800049","1922077","","2016-10-05T14:39:45.939775",""
"5.14112e1","1.00346e2","4.78154e2","9.6853370e-2","1.71838e1","1.0410034e-1","1.51173e1","1.3454589e1","3799928","1922051","","2016-10-05T14:39:48.923703",""
"5.14112e1","1.00346e2","4.78134e2","9.6850509e-2","1.71837e1","1.0409975e-1","1.51172e1","1.3454589e1","3799510","1921994","","2016-10-05T14:39:51.910128",""
"5.14112e1","1.00346e2","4.78151e2","9.6852893e-2","1.71834e1","1.0409879e-1","1.51170e1","1.3468017e1","3799895","1921963","","2016-10-05T14:39:54.907337",""
"5.14112e1","1.00346e2","4.78131e2","9.6850032e-2","1.71837e1","1.0409998e-1","1.51172e1","1.3474731e1","3799529","1921989","","2016-10-05T14:39:57.903247",""
"5.14112e1","1.00346e2","4.78132e2","9.6850156e-2","1.71837e1","1.0409986e-1","1.51172e1","1.3474731e1","3799676","1921989","","2016-10-05T14:40:00.910873",""
"5.14112e1","1.00310e2","4.78394e2","9.6853494e-2","1.71929e1","1.0410404e-1","1.51199e1","1.3441162e1","3799761","1922091","","2016-10-05T14:40:09.913130",""
"5.14112e1","1.00288e2","4.78534e2","9.6852540e-2","1.71976e1","1.0410249e-1","1.51207e1","1.3441162e1","3799673","1921918","","2016-10-05T14:40:12.904126",""
"5.14112e1","1.00310e2","4.78403e2","9.6854925e-2","1.71928e1","1.0410356e-1","1.51198e1","1.3447875e1","3799854","1922011","","2016-10-05T14:40:15.897963",""
"5.14112e1","1.00310e2","4.78386e2","9.6852416e-2","1.71931e1","1.0410511e-1","1.51202e1","1.3454589e1","3799725","1922110","","2016-10-05T14:40:18.888728",""
"5.14112e1","1.00310e2","4.78366e2","9.6849555e-2","1.71932e1","1.0410535e-1","1.51202e1","1.3454589e1","3799736","1922048","","2016-10-05T14:50:21.945228",""
"5.14112e1","1.00310e2","4.78364e2","9.6849317e-2","1.71927e1","1.0410344e-1","1.51198e1","1.3454589e1","3799962","1921985","","2016-10-05T14:50:24.931490",""
"5.14112e1","1.00310e2","4.78376e2","9.6850986e-2","1.71929e1","1.0410416e-1","1.51200e1","1.3454589e1","3799830","1921954","","2016-10-05T14:50:27.930499",""
"5.14112e1","1.00333e2","4.78231e2","9.6851348e-2","1.71877e1","1.0410332e-1","1.51186e1","1.3468017e1","3799931","1922012","","2016-10-05T14:50:30.920953",""
"5.14112e1","1.00333e2","4.78236e2","9.6852064e-2","1.71875e1","1.0410284e-1","1.51185e1","1.3468017e1","3799711","1921960","","2016-10-05T14:50:33.923246",""
"5.14112e1","1.00333e2","4.78231e2","9.6851348e-2","1.71881e1","1.0410523e-1","1.51191e1","1.3474731e1","3799701","1922042","","2016-10-05T14:50:36.908037",""
"5.14112e1","1.00333e2","4.78230e2","9.6851224e-2","1.71884e1","1.0410618e-1","1.51193e1","1.3468017e1","3799958","1922081","","2016-10-05T14:50:39.894961",""
"5.14112e1","1.00269e2","4.78759e2","9.6866607e-2","1.72040e1","1.0411119e-1","1.51236e1","1.3461303e1","3799794","1921991","","2016-10-05T14:50:48.866919",""
"5.14112e1","1.00269e2","4.78774e2","9.6868753e-2","1.72046e1","1.0411381e-1","1.51242e1","1.3461303e1","3799559","1922081","","2016-10-05T14:50:51.862309",""
"5.14112e1","1.00269e2","4.78781e2","9.6869707e-2","1.72047e1","1.0411393e-1","1.51242e1","1.3447875e1","3799643","1922055","","2016-10-05T14:50:54.863867",""
"5.14112e1","1.00247e2","4.78929e2","9.6869707e-2","1.72097e1","1.0411369e-1","1.51253e1","1.3447875e1","3799935","1922011","","2016-10-05T14:50:57.850042",""
"5.14112e1","1.00247e2","4.78937e2","9.6870899e-2","1.72099e1","1.0411477e-1","1.51255e1","1.3447875e1","3799759","1921909","","2016-10-05T14:51:00.833983",""
"5.14112e1","1.00247e2","4.78951e2","9.6872920e-2","1.72094e1","1.0411238e-1","1.51250e1","1.3454589e1","3800055","1921991","","2016-10-05T14:51:03.822263",""
"5.14112e1","1.00269e2","4.78801e2","9.6872568e-2","1.72042e1","1.0411214e-1","1.51238e1","1.3447875e1","3799624","1922024","","2016-10-05T14:51:06.820474",""
"5.14112e1","1.00269e2","4.78831e2","9.6876859e-2","1.72037e1","1.0411000e-1","1.51234e1","1.3441162e1","3800203","1921925","","2016-10-05T15:01:09.868642",""
"5.14112e1","1.00291e2","4.78663e2","9.6873874e-2","1.71985e1","1.0410916e-1","1.51220e1","1.3454589e1","3799675","1922054","","2016-10-05T15:01:12.864449",""
"5.14112e1","1.00291e2","4.78646e2","9.6871490e-2","1.71982e1","1.0410809e-1","1.51218e1","1.3454589e1","3799560","1922043","","2016-10-05T15:01:15.859661",""
"5.14112e1","1.00291e2","4.78632e2","9.6869468e-2","1.71985e1","1.0410940e-1","1.51221e1","1.3474731e1","3799712","1922009","","2016-10-05T15:01:18.856877",""
"5.14112e1","1.00291e2","4.78640e2","9.6870536e-2","1.71979e1","1.0410690e-1","1.51215e1","1.3468017e1","3799656","1922021","","2016-10-05T15:01:21.851531",""
"5.14112e1","1.00269e2","4.79277e2","9.6940393e-2","1.72133e1","1.0414993e-1","1.51320e1","1.3434448e1","3799666","1922111","","2016-10-05T15:01:30.870522",""
"5.14112e1","1.00247e2","4.79445e2","9.6943254e-2","1.72180e1","1.0414826e-1","1.51328e1","1.3434448e1","3799806","1921958","","2016-10-05T15:01:33.872753",""
"5.14112e1","1.00269e2","4.79281e2","9.6940870e-2","1.72128e1","1.0414791e-1","1.51316e1","1.3447875e1","3799449","1922018","","2016-10-05T15:01:36.880098",""
"5.14112e1","1.00269e2","4.79287e2","9.6941823e-2","1.72128e1","1.0414767e-1","1.51315e1","1.3454589e1","3800034","1921905","","2016-10-05T15:01:39.878968",""
"5.14112e1","1.00269e2","4.79269e2","9.6939201e-2","1.72130e1","1.0414862e-1","1.51317e1","1.3447875e1","3799573","1922046","","2016-10-05T15:01:42.875592",""
"5.14112e1","1.00291e2","4.79126e2","9.6939916e-2","1.72077e1","1.0414779e-1","1.51304e1","1.3454589e1","3799591","1922023","","2016-10-05T15:01:45.882616",""
"5.14112e1","1.00291e2","4.79147e2","9.6942777e-2","1.72076e1","1.0414743e-1","1.51303e1","1.3447875e1","3800170","1922002","","2016-10-05T15:01:48.877351",""
"5.14112e1","1.00291e2","4.79123e2","9.6939439e-2","1.72076e1","1.0414719e-1","1.51303e1","1.3441162e1","3799662","1922064","","2016-10-05T15:01:51.884999",""
"5.14112e1","1.00269e2","4.79293e2","9.6942539e-2","1.72123e1","1.0414564e-1","1.51311e1","1.3474731e1","3800095","1921974","","2016-10-05T15:01:54.895542",""
"5.14112e1","1.00291e2","4.79170e2","9.6946115e-2","1.72070e1","1.0414481e-1","1.51298e1","1.3474731e1","3799859","1921992","","2016-10-05T15:11:57.987704",""
"5.14112e1","1.00269e2","4.79311e2","9.6945161e-2","1.72122e1","1.0414516e-1","1.51310e1","1.3468017e1","3799721","1922007","","2016-10-05T15:12:00.980918",""
"5.14112e1","1.00291e2","4.79165e2","9.6945400e-2","1.72066e1","1.0414326e-1","1.51294e1","1.3474731e1","3799941","1921978","","2016-10-05T15:12:03.964612",""
"5.14112e1","1.00269e2","4.80052e2","9.7050542e-2","1.72200e1","1.0417771e-1","1.51381e1","1.3434448e1","3799636","1922016","","2016-10-05T15:12:12.950145",""
"5.14112e1","1.00269e2","4.80048e2","9.7050065e-2","1.72201e1","1.0417819e-1","1.51382e1","1.3434448e1","3799895","1922103","","2016-10-05T15:12:15.940099",""
"5.14112e1","1.00291e2","4.79913e2","9.7051858e-2","1.72152e1","1.0417890e-1","1.51372e1","1.3461303e1","3799811","1921949","","2016-10-05T15:12:18.934152",""
"5.14112e1","1.00269e2","4.80047e2","9.7049951e-2","1.72201e1","1.0417830e-1","1.51382e1","1.3454589e1","3799933","1921891","","2016-10-05T15:12:21.919000",""
"5.14112e1","1.00269e2","4.80043e2","9.7049350e-2","1.72204e1","1.0417926e-1","1.51384e1","1.3461303e1","3799726","1921989","","2016-10-05T15:12:24.907023",""
"5.14112e1","1.00269e2","4.80046e2","9.7049713e-2","1.72204e1","1.0417962e-1","1.51385e1","1.3474731e1","3799804","1921990","","2016-10-05T15:12:27.892801",""
"5.14112e1","1.00314e2","4.79752e2","9.7049951e-2","1.72097e1","1.0417711e-1","1.51356e1","1.3454589e1","3799658","1921857","","2016-10-05T15:12:30.884078",""
